segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+class_code,kyori_tekisei_2,kyori_kubun,class_code,3,429,90.86,1.77,88.86,True
SURFACE_2_芝_条件戦,bataiju+ichi_shisu_juni+ten_shisu_juni,bataiju,ichi_shisu_juni,ten_shisu_juni,11,1177,93.5,8.25,88.63,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+joshodo_code+class_code,kyori_tekisei_2,joshodo_code,class_code,4,970,89.38,2.3,87.13,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,kyori_tekisei_2,kyori_kubun,kyori_tekisei,5,969,88.53,3.13,85.79,True
SURFACE_2_芝_条件戦,bataiju+ichi_shisu_juni+pace_shisu_juni,bataiju,ichi_shisu_juni,pace_shisu_juni,23,2679,88.79,9.95,84.72,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+pace_yoso+kyakushitsu,kyori_tekisei_2,pace_yoso,kyakushitsu,4,443,88.19,3.65,84.61,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+joshodo_code+omo_tekisei_code,kyori_tekisei_2,joshodo_code,omo_tekisei_code,5,1184,88.74,4.71,84.61,True
SURFACE_2_芝_条件戦,bataiju+pace_shisu_juni+ten_shisu_juni,bataiju,pace_shisu_juni,ten_shisu_juni,16,1801,89.47,10.03,84.56,True
SURFACE_2_芝_条件戦,manken_shirushi+keibajo_code+ten_shisu_juni,manken_shirushi,keibajo_code,ten_shisu_juni,16,1892,88.05,8.11,84.08,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+omo_tekisei_code+class_code,kyori_tekisei_2,omo_tekisei_code,class_code,7,955,89.64,7.63,83.99,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,kyori_tekisei_2,kyori_tekisei,omo_tekisei_code,4,939,89.21,5.4,83.92,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+pace_yoso+class_code,kyori_tekisei_2,pace_yoso,class_code,6,724,89.74,7.83,83.48,True
SURFACE_2_芝_条件戦,keibajo_code+pace_shisu_juni+gekiso_juni,keibajo_code,pace_shisu_juni,gekiso_juni,39,5266,86.25,8.86,83.47,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+joshodo_code,kyori_tekisei_2,kyori_kubun,joshodo_code,6,1130,87.2,5.2,83.04,True
SURFACE_2_芝_条件戦,keibajo_code+ten_shisu_juni+gekiso_juni,keibajo_code,ten_shisu_juni,gekiso_juni,33,4071,86.32,9.72,83.01,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,kyori_tekisei_2,kyori_tekisei,kyakushitsu,3,619,84.98,1.75,83.0,True
SURFACE_2_芝_条件戦,bataiju_zogen+ten_shisu_juni+gekiso_juni,bataiju_zogen,ten_shisu_juni,gekiso_juni,3,326,85.65,2.64,82.66,True
