segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+joshodo_code+class_code,kyori_tekisei_2,kyori_kubun,joshodo_code,class_code,3,421,90.49,1.47,88.82,True
SURFACE_2_芝_条件戦,manken_shirushi+keibajo_code+ichi_shisu_juni+ten_shisu_juni,manken_shirushi,keibajo_code,ichi_shisu_juni,ten_shisu_juni,3,354,90.79,1.76,88.8,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei+class_code,kyori_tekisei_2,kyori_kubun,kyori_tekisei,class_code,3,410,90.26,1.78,88.24,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+joshodo_code+class_code,kyori_tekisei_2,kyori_tekisei,joshodo_code,class_code,4,804,90.01,1.89,88.16,True
SURFACE_2_芝_条件戦,manken_shirushi+keibajo_code+pace_shisu_juni+ten_shisu_juni,manken_shirushi,keibajo_code,pace_shisu_juni,ten_shisu_juni,3,364,89.29,1.52,87.57,True
SURFACE_2_芝_条件戦,manken_shirushi+kyori_kubun+manken_shisu_decile+ten_shisu_juni,manken_shirushi,kyori_kubun,manken_shisu_decile,ten_shisu_juni,3,333,92.37,4.37,87.42,True
SURFACE_2_芝_条件戦,manken_shirushi+pace_yoso+keibajo_code+pace_shisu_juni,manken_shirushi,pace_yoso,keibajo_code,pace_shisu_juni,4,489,91.99,5.01,87.08,True
SURFACE_2_芝_条件戦,manken_shirushi+manken_shisu_decile+pace_shisu_juni+ten_shisu_juni,manken_shirushi,manken_shisu_decile,pace_shisu_juni,ten_shisu_juni,10,1482,90.86,6.33,86.93,True
SURFACE_2_芝_条件戦,manken_shirushi+uma_start_shisu_decile+kyori_tekisei+ichi_shisu_juni,manken_shirushi,uma_start_shisu_decile,kyori_tekisei,ichi_shisu_juni,4,440,87.52,1.51,86.03,True
SURFACE_2_芝_条件戦,kyori_tekisei+bataiju+ichi_shisu_juni+pace_shisu_juni,kyori_tekisei,bataiju,ichi_shisu_juni,pace_shisu_juni,5,530,92.34,7.4,85.86,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyakushitsu+joshodo_code+class_code,kyori_tekisei_2,kyakushitsu,joshodo_code,class_code,3,335,93.87,7.38,85.52,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei+joshodo_code,kyori_tekisei_2,kyori_kubun,kyori_tekisei,joshodo_code,5,945,88.74,3.77,85.43,True
SURFACE_2_芝_条件戦,pace_yoso+bataiju+ichi_shisu_juni+pace_shisu_juni,pace_yoso,bataiju,ichi_shisu_juni,pace_shisu_juni,3,308,98.73,12.11,85.03,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+joshodo_code+omo_tekisei_code,kyori_tekisei_2,kyori_tekisei,joshodo_code,omo_tekisei_code,4,916,89.4,5.47,84.04,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu+class_code,kyori_tekisei_2,kyori_tekisei,kyakushitsu,class_code,3,325,90.86,6.07,83.98,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+joshodo_code+omo_tekisei_code+class_code,kyori_tekisei_2,joshodo_code,omo_tekisei_code,class_code,7,940,89.72,8.35,83.54,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+pace_yoso+kyakushitsu+joshodo_code,kyori_tekisei_2,pace_yoso,kyakushitsu,joshodo_code,4,435,87.42,4.16,83.34,True
SURFACE_2_芝_条件戦,uma_start_shisu_decile+manken_shisu_decile+kyakushitsu+ten_shisu_juni,uma_start_shisu_decile,manken_shisu_decile,kyakushitsu,ten_shisu_juni,10,1166,88.11,7.7,83.33,True
SURFACE_2_芝_条件戦,uma_start_shisu_decile+kyakushitsu+pace_shisu_juni+ten_shisu_juni,uma_start_shisu_decile,kyakushitsu,pace_shisu_juni,ten_shisu_juni,15,2441,87.14,8.07,83.06,True
SURFACE_2_芝_条件戦,uma_start_shisu_decile+kyori_kubun+pace_shisu_juni+ten_shisu_juni,uma_start_shisu_decile,kyori_kubun,pace_shisu_juni,ten_shisu_juni,15,2171,85.84,5.63,82.99,True
SURFACE_2_芝_条件戦,manken_shirushi+kyori_kubun+pace_shisu_juni+ten_shisu_juni,manken_shirushi,kyori_kubun,pace_shisu_juni,ten_shisu_juni,25,3856,87.39,12.13,82.64,True
SURFACE_2_芝_条件戦,kyori_tekisei_2+pace_yoso+kyori_tekisei+kyakushitsu,kyori_tekisei_2,pace_yoso,kyori_tekisei,kyakushitsu,4,426,86.44,3.9,82.62,True
