factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,3524,77.86,5.43,74.1,False
pace_yoso,ペース予想,code,3,5768,73.36,0.12,73.23,False
kyori_kubun,距離区分,code,4,5768,73.24,1.07,72.19,False
ls_shisu_juni,LS指数順位,numeric,8,5699,76.88,6.78,72.18,False
class_code,クラスコード,code,4,5477,75.02,3.08,72.0,False
kyori_tekisei_2,距離適性2,code,3,1087,75.51,3.38,71.68,False
bataiju,馬体重,numeric,26,3767,76.01,11.61,71.54,False
uma_deokure_bin,馬出遅率ビン,code,5,5764,75.24,4.53,71.27,False
bataiju_zogen,馬体重増減,numeric,13,5316,74.88,8.02,70.52,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,5727,72.69,3.95,69.95,False
ichi_shisu_juni,位置指数順位,numeric,16,5598,73.0,7.06,69.54,False
rotation_bin,ローテーションビン,code,7,5670,72.95,5.09,69.18,False
kishu_minarai_code,騎手見習,code,4,5670,77.17,8.5,68.84,False
ten_shisu_juni,テン指数順位,numeric,16,5580,73.32,9.57,68.63,False
omo_tekisei_code,重適性,code,3,5749,72.3,3.7,68.11,False
agari_shisu_juni,上がり指数順位,numeric,16,5608,71.85,7.65,68.1,False
kyakushitsu,脚質,code,4,5768,72.11,4.44,67.76,False
pace_shisu_juni,ペース指数順位,numeric,16,5623,72.17,9.22,67.66,False
joho_shisu_decile,情報指数10分位,code,6,5768,73.18,7.66,67.06,False
hizume_code,蹄コード,code,9,5468,72.53,8.68,66.86,False
tenkai_kigo_code,展開記号,code,5,5768,73.2,8.26,65.95,False
kyori_tekisei,距離適性,code,4,5674,70.3,5.27,65.14,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,5555,69.48,10.22,64.12,False
manken_shisu_decile,万券指数10分位,code,10,5710,69.87,10.35,63.46,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,5768,68.77,10.5,62.26,False
gekiso_juni,激走順位,numeric,16,5635,67.75,12.31,61.72,False
umakigo_code,馬記号,code,3,5758,67.76,5.49,61.54,False
kishu_shisu_decile,騎手指数10分位,code,10,5768,68.84,12.65,61.0,False
chokyo_shisu_decile,調教指数10分位,code,10,5756,66.63,13.06,58.54,False
kyusha_shisu_decile,厩舎指数10分位,code,10,5768,66.61,14.97,57.33,False
shiba_tekisei_code,芝適性,code,3,5647,68.44,9.92,57.22,False
sogo_shisu_decile,総合指数10分位,code,7,5717,68.19,15.5,56.71,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,5768,66.29,17.49,55.45,False
idm_decile,IDM指数10分位,code,6,5671,66.13,15.05,54.09,False
ninki_shisu_decile,人気指数10分位,code,10,5768,61.63,21.86,48.08,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,5,687,54.97,27.13,31.19,False
