segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_07_芝_新馬,manken_shirushi+class_code+uma_start_shisu_decile,manken_shirushi,class_code,uma_start_shisu_decile,5,563,88.35,8.15,81.21,True
KEIBAJO_SURFACE_07_芝_新馬,manken_shirushi+kyori_kubun+tenkai_kigo_code,manken_shirushi,kyori_kubun,tenkai_kigo_code,5,524,84.76,7.29,78.36,False
KEIBAJO_SURFACE_07_芝_新馬,uma_start_shisu_decile+rotation_bin+kyakushitsu,uma_start_shisu_decile,rotation_bin,kyakushitsu,8,1137,82.96,6.7,78.31,False
KEIBAJO_SURFACE_07_芝_新馬,class_code+hizume_code+manken_shisu_decile,class_code,hizume_code,manken_shisu_decile,10,1128,81.76,7.63,77.03,False
KEIBAJO_SURFACE_07_芝_新馬,manken_shirushi+kishu_minarai_code+kyakushitsu,manken_shirushi,kishu_minarai_code,kyakushitsu,16,2141,79.81,7.24,76.26,False
KEIBAJO_SURFACE_07_芝_新馬,manken_shirushi+uma_start_shisu_decile+kishu_minarai_code,manken_shirushi,uma_start_shisu_decile,kishu_minarai_code,7,891,82.79,9.63,75.66,False
KEIBAJO_SURFACE_07_芝_新馬,uma_start_shisu_decile+omo_tekisei_code+manken_shisu_decile,uma_start_shisu_decile,omo_tekisei_code,manken_shisu_decile,5,577,84.71,10.75,75.29,False
KEIBAJO_SURFACE_07_芝_新馬,kyori_kubun+uma_start_shisu_decile+kishu_kitai_rentai_decile,kyori_kubun,uma_start_shisu_decile,kishu_kitai_rentai_decile,5,573,84.06,10.63,74.74,False
KEIBAJO_SURFACE_07_芝_新馬,omo_tekisei_code+kyakushitsu+kijun_ninkijun_tansho,omo_tekisei_code,kyakushitsu,kijun_ninkijun_tansho,5,535,81.47,7.87,74.57,False
KEIBAJO_SURFACE_07_芝_新馬,manken_shirushi+pace_yoso+class_code,manken_shirushi,pace_yoso,class_code,11,2110,78.95,7.51,74.51,False
KEIBAJO_SURFACE_07_芝_新馬,rotation_bin+kishu_minarai_code+manken_shisu_decile,rotation_bin,kishu_minarai_code,manken_shisu_decile,15,2069,78.22,7.5,74.42,False
