segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+bataiju_zogen+kyakushitsu+sogo_shisu_decile,idm_decile,bataiju_zogen,kyakushitsu,sogo_shisu_decile,3,338,85.69,4.14,81.01,True
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+uma_start_shisu_decile+kyori_tekisei_2+sogo_shisu_decile,idm_decile,uma_start_shisu_decile,kyori_tekisei_2,sogo_shisu_decile,3,434,80.1,1.23,78.71,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+manken_shisu_decile+kyori_tekisei+sogo_shisu_decile,kyori_kubun,manken_shisu_decile,kyori_tekisei,sogo_shisu_decile,5,758,84.54,7.87,77.64,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+manken_shisu_decile+kyori_tekisei,kyori_kubun,idm_decile,manken_shisu_decile,kyori_tekisei,5,808,83.62,7.64,76.92,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_tekisei+uma_start_shisu_decile+kyori_tekisei_2+sogo_shisu_decile,kyori_tekisei,uma_start_shisu_decile,kyori_tekisei_2,sogo_shisu_decile,3,433,79.04,2.49,76.22,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+class_code+ls_shisu_juni+sogo_shisu_decile,idm_decile,class_code,ls_shisu_juni,sogo_shisu_decile,4,493,82.7,7.09,75.75,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+omo_tekisei_code+manken_shisu_decile+sogo_shisu_decile,kyori_kubun,omo_tekisei_code,manken_shisu_decile,sogo_shisu_decile,4,603,80.09,4.53,75.64,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+kyori_tekisei+uma_start_shisu_decile+kyori_tekisei_2,idm_decile,kyori_tekisei,uma_start_shisu_decile,kyori_tekisei_2,4,553,78.21,3.96,74.33,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+omo_tekisei_code+manken_shisu_decile,kyori_kubun,idm_decile,omo_tekisei_code,manken_shisu_decile,4,640,78.79,4.77,74.12,False
KEIBAJO_SURFACE_05_芝_OP重賞,omo_tekisei_code+manken_shisu_decile+kyori_tekisei+sogo_shisu_decile,omo_tekisei_code,manken_shisu_decile,kyori_tekisei,sogo_shisu_decile,5,739,79.02,5.66,74.06,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+kyori_tekisei+uma_start_shisu_decile+sogo_shisu_decile,idm_decile,kyori_tekisei,uma_start_shisu_decile,sogo_shisu_decile,9,1424,81.07,11.23,73.73,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+omo_tekisei_code+manken_shisu_decile+kyori_tekisei,kyori_kubun,omo_tekisei_code,manken_shisu_decile,kyori_tekisei,3,423,83.63,9.14,73.29,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+omo_tekisei_code+manken_shisu_decile+sogo_shisu_decile,idm_decile,omo_tekisei_code,manken_shisu_decile,sogo_shisu_decile,6,1329,77.69,5.65,73.17,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+omo_tekisei_code+manken_shisu_decile+kyori_tekisei,idm_decile,omo_tekisei_code,manken_shisu_decile,kyori_tekisei,5,785,77.28,5.59,72.38,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+omo_tekisei_code+class_code+kyori_tekisei_2,idm_decile,omo_tekisei_code,class_code,kyori_tekisei_2,3,338,76.89,4.24,72.1,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+class_code+kyori_tekisei_2+sogo_shisu_decile,idm_decile,class_code,kyori_tekisei_2,sogo_shisu_decile,4,621,73.84,1.83,72.05,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+kyakushitsu+uma_start_shisu_decile+sogo_shisu_decile,idm_decile,kyakushitsu,uma_start_shisu_decile,sogo_shisu_decile,7,1176,79.7,10.51,71.91,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+manken_shisu_decile+sogo_shisu_decile,kyori_kubun,idm_decile,manken_shisu_decile,sogo_shisu_decile,8,1426,75.39,5.71,71.43,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+bataiju_zogen+sogo_shisu_decile,kyori_kubun,idm_decile,bataiju_zogen,sogo_shisu_decile,4,513,82.35,11.29,71.28,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+uma_start_shisu_decile+sogo_shisu_decile,kyori_kubun,idm_decile,uma_start_shisu_decile,sogo_shisu_decile,7,1152,76.17,6.72,71.19,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+omo_tekisei_code+uma_start_shisu_decile+sogo_shisu_decile,idm_decile,omo_tekisei_code,uma_start_shisu_decile,sogo_shisu_decile,8,1430,76.39,7.54,71.17,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+omo_tekisei_code+kyori_tekisei+uma_deokure_bin,kyori_kubun,omo_tekisei_code,kyori_tekisei,uma_deokure_bin,4,581,77.49,6.49,71.13,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+hizume_code+manken_shisu_decile+sogo_shisu_decile,idm_decile,hizume_code,manken_shisu_decile,sogo_shisu_decile,4,543,80.47,9.73,70.94,False
KEIBAJO_SURFACE_05_芝_OP重賞,omo_tekisei_code+kyori_tekisei+uma_start_shisu_decile+sogo_shisu_decile,omo_tekisei_code,kyori_tekisei,uma_start_shisu_decile,sogo_shisu_decile,3,432,77.59,6.01,70.79,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+kyori_tekisei+uma_deokure_bin+sogo_shisu_decile,idm_decile,kyori_tekisei,uma_deokure_bin,sogo_shisu_decile,9,1710,78.14,11.57,70.58,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+manken_shisu_decile+kyori_tekisei+tenkai_kigo_code,idm_decile,manken_shisu_decile,kyori_tekisei,tenkai_kigo_code,5,628,76.11,6.42,70.48,False
KEIBAJO_SURFACE_05_芝_OP重賞,omo_tekisei_code+kyori_tekisei+kyakushitsu+tenkai_kigo_code,omo_tekisei_code,kyori_tekisei,kyakushitsu,tenkai_kigo_code,3,521,73.87,3.09,70.37,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+omo_tekisei_code+ls_shisu_juni+sogo_shisu_decile,idm_decile,omo_tekisei_code,ls_shisu_juni,sogo_shisu_decile,9,1406,74.55,6.5,70.3,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+kyori_tekisei+ls_shisu_juni+sogo_shisu_decile,idm_decile,kyori_tekisei,ls_shisu_juni,sogo_shisu_decile,7,1110,73.39,4.33,70.18,False
KEIBAJO_SURFACE_05_芝_OP重賞,manken_shisu_decile+kyori_tekisei+sogo_shisu_decile+tenkai_kigo_code,manken_shisu_decile,kyori_tekisei,sogo_shisu_decile,tenkai_kigo_code,4,488,77.48,7.9,69.74,False
KEIBAJO_SURFACE_05_芝_OP重賞,class_code+kyori_tekisei+kyori_tekisei_2+sogo_shisu_decile,class_code,kyori_tekisei,kyori_tekisei_2,sogo_shisu_decile,4,619,72.42,2.88,69.6,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+kyori_tekisei+kyakushitsu+uma_start_shisu_decile,idm_decile,kyori_tekisei,kyakushitsu,uma_start_shisu_decile,3,378,75.08,5.13,69.27,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+manken_shisu_decile+kyori_tekisei+kyakushitsu,idm_decile,manken_shisu_decile,kyori_tekisei,kyakushitsu,3,371,85.04,13.94,69.27,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+class_code+kyori_tekisei+tenkai_kigo_code,idm_decile,class_code,kyori_tekisei,tenkai_kigo_code,5,730,79.31,11.63,69.12,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+hizume_code+kyori_tekisei+sogo_shisu_decile,idm_decile,hizume_code,kyori_tekisei,sogo_shisu_decile,7,1228,77.37,11.17,69.1,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+uma_deokure_bin+sogo_shisu_decile,kyori_kubun,idm_decile,uma_deokure_bin,sogo_shisu_decile,9,1668,75.95,10.49,69.1,False
KEIBAJO_SURFACE_05_芝_OP重賞,class_code+kyori_tekisei+sogo_shisu_decile+tenkai_kigo_code,class_code,kyori_tekisei,sogo_shisu_decile,tenkai_kigo_code,5,667,78.87,11.23,69.02,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+kyori_tekisei+kyakushitsu+tenkai_kigo_code,idm_decile,kyori_tekisei,kyakushitsu,tenkai_kigo_code,6,1080,71.42,3.0,69.02,False
KEIBAJO_SURFACE_05_芝_OP重賞,omo_tekisei_code+class_code+kyakushitsu+sogo_shisu_decile,omo_tekisei_code,class_code,kyakushitsu,sogo_shisu_decile,3,356,77.78,7.8,68.95,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+manken_shisu_decile+kyori_tekisei+sogo_shisu_decile,idm_decile,manken_shisu_decile,kyori_tekisei,sogo_shisu_decile,7,1379,75.8,9.42,68.83,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+bataiju_zogen+uma_deokure_bin+sogo_shisu_decile,idm_decile,bataiju_zogen,uma_deokure_bin,sogo_shisu_decile,3,318,74.17,4.76,68.78,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+kyori_tekisei+uma_start_shisu_decile+sogo_shisu_decile,kyori_kubun,kyori_tekisei,uma_start_shisu_decile,sogo_shisu_decile,5,639,75.05,7.2,68.74,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+kyori_tekisei+uma_deokure_bin+tenkai_kigo_code,idm_decile,kyori_tekisei,uma_deokure_bin,tenkai_kigo_code,6,836,78.88,12.77,68.66,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+omo_tekisei_code+sogo_shisu_decile,kyori_kubun,idm_decile,omo_tekisei_code,sogo_shisu_decile,5,1743,73.26,5.47,68.46,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+kyori_tekisei+uma_start_shisu_decile,kyori_kubun,idm_decile,kyori_tekisei,uma_start_shisu_decile,6,770,74.45,7.5,68.45,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+manken_shisu_decile+kyori_tekisei+kyori_tekisei_2,idm_decile,manken_shisu_decile,kyori_tekisei,kyori_tekisei_2,4,690,74.89,6.65,68.38,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+omo_tekisei_code+class_code,kyori_kubun,idm_decile,omo_tekisei_code,class_code,6,818,76.89,10.91,68.16,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_tekisei+kyakushitsu+uma_start_shisu_decile+sogo_shisu_decile,kyori_tekisei,kyakushitsu,uma_start_shisu_decile,sogo_shisu_decile,3,369,75.69,6.66,68.16,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+omo_tekisei_code+kyakushitsu+sogo_shisu_decile,idm_decile,omo_tekisei_code,kyakushitsu,sogo_shisu_decile,7,1788,74.58,8.69,68.14,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+omo_tekisei_code+class_code+sogo_shisu_decile,idm_decile,omo_tekisei_code,class_code,sogo_shisu_decile,7,1508,73.61,7.42,68.12,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+omo_tekisei_code+kyori_tekisei+uma_deokure_bin,idm_decile,omo_tekisei_code,kyori_tekisei,uma_deokure_bin,7,1076,77.57,12.82,68.08,False
KEIBAJO_SURFACE_05_芝_OP重賞,omo_tekisei_code+manken_shisu_decile+uma_deokure_bin+sogo_shisu_decile,omo_tekisei_code,manken_shisu_decile,uma_deokure_bin,sogo_shisu_decile,3,378,84.46,14.5,68.05,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+kyori_tekisei+uma_start_shisu_decile+kyori_tekisei_2,kyori_kubun,kyori_tekisei,uma_start_shisu_decile,kyori_tekisei_2,3,319,76.77,7.72,68.03,False
KEIBAJO_SURFACE_05_芝_OP重賞,omo_tekisei_code+uma_deokure_bin+sogo_shisu_decile+tenkai_kigo_code,omo_tekisei_code,uma_deokure_bin,sogo_shisu_decile,tenkai_kigo_code,5,769,77.05,10.31,68.02,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+omo_tekisei_code+uma_deokure_bin+sogo_shisu_decile,kyori_kubun,omo_tekisei_code,uma_deokure_bin,sogo_shisu_decile,6,863,79.1,13.9,67.97,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+omo_tekisei_code+class_code+sogo_shisu_decile,kyori_kubun,omo_tekisei_code,class_code,sogo_shisu_decile,5,662,74.01,7.0,67.87,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+omo_tekisei_code+kyori_tekisei+uma_start_shisu_decile,idm_decile,omo_tekisei_code,kyori_tekisei,uma_start_shisu_decile,3,453,76.78,8.16,67.54,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+omo_tekisei_code+uma_deokure_bin,kyori_kubun,idm_decile,omo_tekisei_code,uma_deokure_bin,6,918,77.5,12.48,67.52,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_tekisei+kyakushitsu+sogo_shisu_decile+tenkai_kigo_code,kyori_tekisei,kyakushitsu,sogo_shisu_decile,tenkai_kigo_code,6,1006,71.04,4.41,67.51,False
KEIBAJO_SURFACE_05_芝_OP重賞,kyori_kubun+idm_decile+kyori_tekisei+uma_deokure_bin,kyori_kubun,idm_decile,kyori_tekisei,uma_deokure_bin,7,1028,75.31,10.68,67.4,False
KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+class_code+kyori_tekisei+kyori_tekisei_2,idm_decile,class_code,kyori_tekisei,kyori_tekisei_2,4,658,71.44,4.22,67.3,False
