segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り急坂O字_芝,bataiju_zogen+joken_class_code+kyori_tekisei+uma_deokure_bin,bataiju_zogen,joken_class_code,kyori_tekisei,uma_deokure_bin,4,433,84.72,2.95,81.83,True
COURSE_27_左回り急坂O字_芝,kyori_tekisei+rotation_bin+kyakushitsu+class_code,kyori_tekisei,rotation_bin,kyakushitsu,class_code,3,332,84.89,3.25,81.21,True
COURSE_27_左回り急坂O字_芝,omo_tekisei_code+ten_shisu_juni+joshodo_code+kyakushitsu,omo_tekisei_code,ten_shisu_juni,joshodo_code,kyakushitsu,3,307,82.46,1.37,80.9,True
COURSE_27_左回り急坂O字_芝,pace_yoso+uma_start_shisu_decile+class_code+idm_decile,pace_yoso,uma_start_shisu_decile,class_code,idm_decile,5,538,87.99,9.44,79.71,False
COURSE_27_左回り急坂O字_芝,pace_yoso+rotation_bin+uma_deokure_bin+class_code,pace_yoso,rotation_bin,uma_deokure_bin,class_code,3,330,80.65,0.93,79.6,False
COURSE_27_左回り急坂O字_芝,bataiju_zogen+uma_start_shisu_decile+joshodo_code+kyakushitsu,bataiju_zogen,uma_start_shisu_decile,joshodo_code,kyakushitsu,5,603,83.66,4.95,79.32,False
COURSE_27_左回り急坂O字_芝,pace_yoso+joken_class_code+rotation_bin+kyakushitsu,pace_yoso,joken_class_code,rotation_bin,kyakushitsu,3,358,85.82,5.84,79.21,False
COURSE_27_左回り急坂O字_芝,manken_shirushi+pace_yoso+kyori_tekisei+tenkai_kigo_code,manken_shirushi,pace_yoso,kyori_tekisei,tenkai_kigo_code,3,321,86.16,6.22,79.12,False
COURSE_27_左回り急坂O字_芝,joken_class_code+pace_shisu_juni+tenkai_kigo_code+class_code,joken_class_code,pace_shisu_juni,tenkai_kigo_code,class_code,4,431,84.13,5.24,78.99,False
COURSE_27_左回り急坂O字_芝,kyori_tekisei+hizume_code+kyakushitsu+class_code,kyori_tekisei,hizume_code,kyakushitsu,class_code,4,533,83.5,5.09,78.51,False
COURSE_27_左回り急坂O字_芝,uma_start_shisu_decile+tenkai_kigo_code+class_code+idm_decile,uma_start_shisu_decile,tenkai_kigo_code,class_code,idm_decile,3,363,86.26,7.27,78.04,False
COURSE_27_左回り急坂O字_芝,pace_shisu_juni+joshodo_code+tenkai_kigo_code+class_code,pace_shisu_juni,joshodo_code,tenkai_kigo_code,class_code,3,319,84.99,6.26,77.91,False
COURSE_27_左回り急坂O字_芝,kyori_tekisei+shiba_tekisei_code+pace_shisu_juni+kyakushitsu,kyori_tekisei,shiba_tekisei_code,pace_shisu_juni,kyakushitsu,5,582,81.34,3.96,77.87,False
COURSE_27_左回り急坂O字_芝,omo_tekisei_code+uma_start_shisu_decile+ichi_shisu_juni+joshodo_code,omo_tekisei_code,uma_start_shisu_decile,ichi_shisu_juni,joshodo_code,6,728,83.2,6.83,77.74,False
COURSE_27_左回り急坂O字_芝,manken_shirushi+pace_yoso+omo_tekisei_code+kyori_tekisei,manken_shirushi,pace_yoso,omo_tekisei_code,kyori_tekisei,4,421,84.01,6.79,77.35,False
COURSE_27_左回り急坂O字_芝,manken_shirushi+joken_class_code+kyori_tekisei+joshodo_code,manken_shirushi,joken_class_code,kyori_tekisei,joshodo_code,13,1884,81.33,7.96,77.01,False
COURSE_27_左回り急坂O字_芝,kyori_tekisei+shiba_tekisei_code+ten_shisu_juni+uma_deokure_bin,kyori_tekisei,shiba_tekisei_code,ten_shisu_juni,uma_deokure_bin,3,343,84.28,6.55,76.87,False
COURSE_27_左回り急坂O字_芝,joken_class_code+hizume_code+uma_start_shisu_decile+class_code,joken_class_code,hizume_code,uma_start_shisu_decile,class_code,4,621,82.5,5.75,76.87,False
COURSE_27_左回り急坂O字_芝,omo_tekisei_code+shiba_tekisei_code+uma_start_shisu_decile+idm_decile,omo_tekisei_code,shiba_tekisei_code,uma_start_shisu_decile,idm_decile,6,756,79.89,3.85,76.81,False
