segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り急坂O字_芝,kyori_tekisei+agari_shisu_juni+manken_shisu_decile,kyori_tekisei,agari_shisu_juni,manken_shisu_decile,3,356,86.42,5.84,79.81,False
COURSE_27_左回り急坂O字_芝,agari_shisu_juni+kishu_minarai_code+manken_shisu_decile,agari_shisu_juni,kishu_minarai_code,manken_shisu_decile,6,745,82.79,4.71,79.02,False
COURSE_27_左回り急坂O字_芝,omo_tekisei_code+joken_class_code+agari_shisu_juni,omo_tekisei_code,joken_class_code,agari_shisu_juni,5,514,83.52,5.16,79.0,False
COURSE_27_左回り急坂O字_芝,bataiju_zogen+kyori_tekisei+manken_shisu_decile,bataiju_zogen,kyori_tekisei,manken_shisu_decile,5,581,81.25,2.58,78.99,False
COURSE_27_左回り急坂O字_芝,uma_start_shisu_decile+kyakushitsu+sogo_shisu_decile,uma_start_shisu_decile,kyakushitsu,sogo_shisu_decile,9,1117,82.78,5.99,78.86,False
COURSE_27_左回り急坂O字_芝,bataiju_zogen+uma_start_shisu_decile+kyakushitsu,bataiju_zogen,uma_start_shisu_decile,kyakushitsu,5,624,83.67,5.82,78.56,False
COURSE_27_左回り急坂O字_芝,manken_shirushi+uma_start_shisu_decile+tenkai_kigo_code,manken_shirushi,uma_start_shisu_decile,tenkai_kigo_code,3,336,79.69,1.52,77.98,False
COURSE_27_左回り急坂O字_芝,omo_tekisei_code+joken_class_code+pace_shisu_juni,omo_tekisei_code,joken_class_code,pace_shisu_juni,4,411,83.07,5.35,77.84,False
COURSE_27_左回り急坂O字_芝,bataiju_zogen+joken_class_code+hizume_code,bataiju_zogen,joken_class_code,hizume_code,3,346,83.91,5.45,77.74,False
COURSE_27_左回り急坂O字_芝,omo_tekisei_code+ten_shisu_juni+kyakushitsu,omo_tekisei_code,ten_shisu_juni,kyakushitsu,10,1039,81.38,5.87,77.74,False
COURSE_27_左回り急坂O字_芝,rotation_bin+ichi_shisu_juni+kishu_minarai_code,rotation_bin,ichi_shisu_juni,kishu_minarai_code,10,1084,82.61,7.94,77.69,False
COURSE_27_左回り急坂O字_芝,ten_shisu_juni+ichi_shisu_juni+kishu_minarai_code,ten_shisu_juni,ichi_shisu_juni,kishu_minarai_code,4,597,86.49,9.02,77.66,False
COURSE_27_左回り急坂O字_芝,omo_tekisei_code+uma_start_shisu_decile+ichi_shisu_juni,omo_tekisei_code,uma_start_shisu_decile,ichi_shisu_juni,7,865,82.42,6.64,77.5,False
COURSE_27_左回り急坂O字_芝,tenkai_kigo_code+idm_decile+agari_shisu_juni,tenkai_kigo_code,idm_decile,agari_shisu_juni,6,664,80.29,3.74,77.3,False
COURSE_27_左回り急坂O字_芝,omo_tekisei_code+hizume_code+manken_shisu_decile,omo_tekisei_code,hizume_code,manken_shisu_decile,7,818,80.71,4.65,77.26,False
COURSE_27_左回り急坂O字_芝,joshodo_code+idm_decile+agari_shisu_juni,joshodo_code,idm_decile,agari_shisu_juni,5,545,80.93,4.27,77.18,False
COURSE_27_左回り急坂O字_芝,pace_yoso+pace_shisu_juni+uma_deokure_bin,pace_yoso,pace_shisu_juni,uma_deokure_bin,3,310,78.46,1.18,77.12,False
COURSE_27_左回り急坂O字_芝,hizume_code+uma_start_shisu_decile+class_code,hizume_code,uma_start_shisu_decile,class_code,4,632,81.99,5.1,76.99,False
COURSE_27_左回り急坂O字_芝,rotation_bin+tenkai_kigo_code+agari_shisu_juni,rotation_bin,tenkai_kigo_code,agari_shisu_juni,12,1386,81.13,7.32,76.99,False
COURSE_27_左回り急坂O字_芝,rotation_bin+ichi_shisu_juni+joshodo_code,rotation_bin,ichi_shisu_juni,joshodo_code,16,1762,82.68,11.7,76.94,False
