factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
manken_shirushi,万券印,code,8,3743,77.28,4.04,74.48,False
kyori_kubun,距離区分,code,3,6045,72.97,0.66,72.23,False
kyakushitsu,脚質,code,4,6045,73.84,2.36,71.53,False
omo_tekisei_code,重適性,code,3,6022,73.43,1.87,71.32,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,5982,74.21,4.34,71.2,False
bataiju_zogen,馬体重増減,numeric,11,5410,72.53,5.15,69.49,False
ichi_shisu_juni,位置指数順位,numeric,16,6045,72.93,7.5,69.26,False
kyori_tekisei,距離適性,code,4,5998,71.86,3.7,68.23,False
joho_shisu_decile,情報指数10分位,code,6,6045,72.79,5.85,68.11,False
rotation_bin,ローテーションビン,code,8,6045,71.47,5.26,67.82,False
ls_shisu_juni,LS指数順位,numeric,9,6006,71.63,6.4,67.45,False
bataiju,馬体重,numeric,27,4114,71.57,11.15,67.36,False
pace_shisu_juni,ペース指数順位,numeric,16,6045,70.69,6.85,67.33,False
ten_shisu_juni,テン指数順位,numeric,16,6045,71.65,9.36,67.06,False
tenkai_kigo_code,展開記号,code,5,6045,74.39,8.7,66.77,False
uma_deokure_bin,馬出遅率ビン,code,5,6035,71.69,6.08,66.36,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,6045,72.17,9.5,66.29,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,6045,76.14,16.13,66.14,False
kishu_shisu_decile,騎手指数10分位,code,10,6045,71.35,8.62,66.01,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,5928,72.26,12.25,65.85,False
hizume_code,蹄コード,code,8,5589,70.22,7.08,65.32,False
chokyo_shisu_decile,調教指数10分位,code,9,5951,69.88,7.46,65.01,False
kishu_minarai_code,騎手見習,code,4,6002,69.39,5.21,64.28,False
kyusha_shisu_decile,厩舎指数10分位,code,10,6045,69.15,8.34,63.98,False
agari_shisu_juni,上がり指数順位,numeric,16,6045,68.71,12.17,62.75,False
manken_shisu_decile,万券指数10分位,code,9,5661,69.84,13.81,60.81,False
gekiso_juni,激走順位,numeric,16,6045,68.04,16.58,59.92,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,12,1716,67.06,12.76,59.84,False
class_code,クラスコード,code,3,5780,70.37,10.05,59.0,False
umakigo_code,馬記号,code,3,6025,70.04,10.76,57.87,False
ninki_shisu_decile,人気指数10分位,code,10,6045,66.01,15.09,56.66,False
kyusha_hyoka_code,厩舎評価,code,3,6037,70.56,13.01,55.83,False
sogo_shisu_decile,総合指数10分位,code,8,6019,66.88,19.51,53.36,False
idm_decile,IDM指数10分位,code,7,5986,66.16,17.93,52.88,False
