segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り平坦O字_ダ,hizume_code+gekiso_juni+kishu_minarai_code,hizume_code,gekiso_juni,kishu_minarai_code,3,338,89.92,2.52,87.06,True
COURSE_27_左回り平坦O字_ダ,pace_yoso+gekiso_juni+kishu_kitai_rentai_decile,pace_yoso,gekiso_juni,kishu_kitai_rentai_decile,3,407,89.2,2.17,86.74,True
COURSE_27_左回り平坦O字_ダ,pace_yoso+gekiso_juni+kishu_shisu_decile,pace_yoso,gekiso_juni,kishu_shisu_decile,3,395,89.82,2.81,86.64,True
COURSE_27_左回り平坦O字_ダ,manken_shirushi+da_tekisei_code+uma_start_shisu_decile,manken_shirushi,da_tekisei_code,uma_start_shisu_decile,4,493,90.52,5.32,85.31,True
COURSE_27_左回り平坦O字_ダ,gekiso_juni+kishu_minarai_code+kishu_shisu_decile,gekiso_juni,kishu_minarai_code,kishu_shisu_decile,5,709,87.15,4.44,83.26,True
COURSE_27_左回り平坦O字_ダ,kyori_tekisei+gekiso_juni+kishu_shisu_decile,kyori_tekisei,gekiso_juni,kishu_shisu_decile,4,542,88.01,4.93,83.18,True
COURSE_27_左回り平坦O字_ダ,da_tekisei_code+gekiso_juni+kishu_shisu_decile,da_tekisei_code,gekiso_juni,kishu_shisu_decile,4,595,87.88,5.94,82.06,True
COURSE_27_左回り平坦O字_ダ,da_tekisei_code+pace_shisu_juni+kishu_kitai_rentai_decile,da_tekisei_code,pace_shisu_juni,kishu_kitai_rentai_decile,3,348,84.77,2.54,81.89,True
COURSE_27_左回り平坦O字_ダ,umakigo_code+ten_shisu_juni+kishu_shisu_decile,umakigo_code,ten_shisu_juni,kishu_shisu_decile,3,369,85.98,4.18,81.25,True
COURSE_27_左回り平坦O字_ダ,da_tekisei_code+uma_start_shisu_decile+gekiso_juni,da_tekisei_code,uma_start_shisu_decile,gekiso_juni,6,780,87.41,7.86,81.13,True
COURSE_27_左回り平坦O字_ダ,gekiso_juni+kishu_minarai_code+kishu_kitai_rentai_decile,gekiso_juni,kishu_minarai_code,kishu_kitai_rentai_decile,5,730,86.27,5.89,81.11,True
COURSE_27_左回り平坦O字_ダ,ichi_shisu_juni+kishu_minarai_code+kishu_shisu_decile,ichi_shisu_juni,kishu_minarai_code,kishu_shisu_decile,4,523,84.93,4.3,80.72,True
COURSE_27_左回り平坦O字_ダ,kyori_tekisei+gekiso_juni+kishu_kitai_rentai_decile,kyori_tekisei,gekiso_juni,kishu_kitai_rentai_decile,4,551,87.25,7.03,80.37,True
