factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kishu_minarai_code,騎手見習,code,4,3835,79.04,5.61,73.54,False
ls_shisu_juni,LS指数順位,numeric,6,3781,78.56,7.36,72.67,False
manken_shirushi,万券印,code,8,2482,76.76,6.58,72.2,False
kyori_kubun,距離区分,code,3,3992,73.14,1.12,71.88,False
uma_deokure_bin,馬出遅率ビン,code,5,3988,74.2,3.08,71.5,False
joho_shisu_decile,情報指数10分位,code,6,3992,74.67,5.11,70.58,False
omo_tekisei_code,重適性,code,3,3981,74.05,3.24,70.38,False
rotation_bin,ローテーションビン,code,8,3992,77.43,10.47,70.17,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,3834,72.37,6.29,68.01,False
ten_shisu_juni,テン指数順位,numeric,14,3833,73.52,10.59,67.98,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,3825,72.2,6.32,67.82,False
bataiju,馬体重,numeric,13,1462,72.64,9.6,67.42,False
kishu_shisu_decile,騎手指数10分位,code,9,3897,71.54,6.78,67.1,False
manken_shisu_decile,万券指数10分位,code,9,3874,71.93,8.19,66.58,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,14,3912,71.33,9.32,66.45,False
pace_shisu_juni,ペース指数順位,numeric,14,3850,72.58,11.71,66.44,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,3947,71.45,7.6,66.18,False
gekiso_juni,激走順位,numeric,14,3854,71.81,10.78,66.16,False
kyori_tekisei,距離適性,code,4,3958,70.92,5.35,65.67,False
ichi_shisu_juni,位置指数順位,numeric,14,3852,71.69,11.63,65.6,False
bataiju_zogen,馬体重増減,numeric,11,3452,71.7,10.38,65.56,False
kyusha_shisu_decile,厩舎指数10分位,code,10,3992,72.23,11.77,64.94,False
agari_shisu_juni,上がり指数順位,numeric,14,3853,71.13,12.57,64.54,False
hizume_code,蹄コード,code,8,3681,71.84,12.08,63.47,False
tenkai_kigo_code,展開記号,code,5,3992,74.02,12.7,62.88,False
umakigo_code,馬記号,code,3,3985,70.4,6.64,62.88,False
ninki_shisu_decile,人気指数10分位,code,9,3895,70.18,11.44,62.71,False
kyakushitsu,脚質,code,4,3992,72.9,10.57,62.55,False
chokyo_shisu_decile,調教指数10分位,code,10,3974,70.11,12.3,62.49,False
idm_decile,IDM指数10分位,code,6,3861,72.6,14.11,61.3,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,8,964,67.27,13.58,57.86,False
class_code,クラスコード,code,3,3812,70.54,15.07,53.48,False
sogo_shisu_decile,総合指数10分位,code,7,3885,65.02,21.86,48.82,False
