segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_東京U字_芝,manken_shirushi+ten_shisu_juni+ichi_shisu_juni,manken_shirushi,ten_shisu_juni,ichi_shisu_juni,4,559,91.33,3.83,87.58,True
COURSE_27_東京U字_芝,kyori_tekisei+ten_shisu_juni+gekiso_juni,kyori_tekisei,ten_shisu_juni,gekiso_juni,3,312,92.62,5.12,86.83,True
COURSE_27_東京U字_芝,manken_shirushi+ten_shisu_juni+pace_shisu_juni,manken_shirushi,ten_shisu_juni,pace_shisu_juni,4,585,88.03,1.32,86.74,True
COURSE_27_東京U字_芝,pace_yoso+ten_shisu_juni+gekiso_juni,pace_yoso,ten_shisu_juni,gekiso_juni,7,832,92.29,8.14,86.26,True
COURSE_27_東京U字_芝,ten_shisu_juni+gekiso_juni+ichi_shisu_juni,ten_shisu_juni,gekiso_juni,ichi_shisu_juni,6,758,90.59,6.16,85.66,True
COURSE_27_東京U字_芝,uma_deokure_bin+ten_shisu_juni+ichi_shisu_juni,uma_deokure_bin,ten_shisu_juni,ichi_shisu_juni,6,943,91.86,8.03,85.44,True
COURSE_27_東京U字_芝,shiba_tekisei_code+ten_shisu_juni+ichi_shisu_juni,shiba_tekisei_code,ten_shisu_juni,ichi_shisu_juni,12,1683,87.96,4.86,85.21,True
COURSE_27_東京U字_芝,ten_shisu_juni+gekiso_juni+pace_shisu_juni,ten_shisu_juni,gekiso_juni,pace_shisu_juni,7,930,89.25,5.53,85.15,True
COURSE_27_東京U字_芝,manken_shirushi+kyori_tekisei+pace_shisu_juni,manken_shirushi,kyori_tekisei,pace_shisu_juni,5,596,88.55,4.6,84.52,True
COURSE_27_東京U字_芝,manken_shirushi+uma_deokure_bin+ichi_shisu_juni,manken_shirushi,uma_deokure_bin,ichi_shisu_juni,3,318,87.33,2.61,84.37,True
COURSE_27_東京U字_芝,uma_start_shisu_decile+ten_shisu_juni+ichi_shisu_juni,uma_start_shisu_decile,ten_shisu_juni,ichi_shisu_juni,3,478,88.59,4.32,83.71,True
COURSE_27_東京U字_芝,manken_shirushi+kyori_tekisei+ten_shisu_juni,manken_shirushi,kyori_tekisei,ten_shisu_juni,3,335,88.12,3.94,83.66,True
COURSE_27_東京U字_芝,shiba_tekisei_code+agari_shisu_juni+pace_shisu_juni,shiba_tekisei_code,agari_shisu_juni,pace_shisu_juni,7,746,89.76,9.0,83.09,True
COURSE_27_東京U字_芝,hizume_code+ten_shisu_juni+rotation_bin,hizume_code,ten_shisu_juni,rotation_bin,4,431,93.15,11.18,82.19,True
COURSE_27_東京U字_芝,joken_class_code+manken_shirushi+ten_shisu_juni,joken_class_code,manken_shirushi,ten_shisu_juni,6,793,88.86,8.4,82.15,True
COURSE_27_東京U字_芝,manken_shirushi+kyakushitsu+pace_shisu_juni,manken_shirushi,kyakushitsu,pace_shisu_juni,3,341,87.27,4.81,81.82,True
COURSE_27_東京U字_芝,gekiso_juni+ichi_shisu_juni+pace_shisu_juni,gekiso_juni,ichi_shisu_juni,pace_shisu_juni,8,1072,86.28,6.46,81.81,True
COURSE_27_東京U字_芝,joken_class_code+agari_shisu_juni+gekiso_juni,joken_class_code,agari_shisu_juni,gekiso_juni,15,1795,86.36,9.42,81.59,True
COURSE_27_東京U字_芝,manken_shirushi+ichi_shisu_juni+pace_shisu_juni,manken_shirushi,ichi_shisu_juni,pace_shisu_juni,4,612,88.09,6.71,81.51,True
COURSE_27_東京U字_芝,shiba_tekisei_code+ten_shisu_juni+gekiso_juni,shiba_tekisei_code,ten_shisu_juni,gekiso_juni,13,1569,86.85,9.89,81.47,True
COURSE_27_東京U字_芝,joken_class_code+gekiso_juni+pace_shisu_juni,joken_class_code,gekiso_juni,pace_shisu_juni,14,1891,85.45,7.69,81.42,True
COURSE_27_東京U字_芝,pace_yoso+agari_shisu_juni+gekiso_juni,pace_yoso,agari_shisu_juni,gekiso_juni,12,1408,85.53,7.33,81.38,True
COURSE_27_東京U字_芝,uma_deokure_bin+ten_shisu_juni+pace_shisu_juni,uma_deokure_bin,ten_shisu_juni,pace_shisu_juni,6,1032,86.47,6.41,81.33,True
COURSE_27_東京U字_芝,pace_yoso+gekiso_juni+pace_shisu_juni,pace_yoso,gekiso_juni,pace_shisu_juni,13,1638,85.48,7.68,81.31,True
COURSE_27_東京U字_芝,uma_start_shisu_decile+ten_shisu_juni+pace_shisu_juni,uma_start_shisu_decile,ten_shisu_juni,pace_shisu_juni,5,715,88.46,8.75,80.78,True
COURSE_27_東京U字_芝,joken_class_code+ten_shisu_juni+gekiso_juni,joken_class_code,ten_shisu_juni,gekiso_juni,12,1503,86.28,9.91,80.68,True
COURSE_27_東京U字_芝,omo_tekisei_code+ten_shisu_juni+ichi_shisu_juni,omo_tekisei_code,ten_shisu_juni,ichi_shisu_juni,10,1435,85.52,7.89,80.63,True
COURSE_27_東京U字_芝,uma_deokure_bin+gekiso_juni+pace_shisu_juni,uma_deokure_bin,gekiso_juni,pace_shisu_juni,3,329,86.62,5.55,80.34,True
COURSE_27_東京U字_芝,shiba_tekisei_code+gekiso_juni+pace_shisu_juni,shiba_tekisei_code,gekiso_juni,pace_shisu_juni,12,1671,84.62,7.77,80.23,True
COURSE_27_東京U字_芝,uma_start_shisu_decile+ten_shisu_juni+rotation_bin,uma_start_shisu_decile,ten_shisu_juni,rotation_bin,8,979,84.88,6.75,80.2,True
COURSE_27_東京U字_芝,omo_tekisei_code+ichi_shisu_juni+pace_shisu_juni,omo_tekisei_code,ichi_shisu_juni,pace_shisu_juni,11,1527,85.62,9.29,80.13,True
COURSE_27_東京U字_芝,kyori_tekisei+gekiso_juni+pace_shisu_juni,kyori_tekisei,gekiso_juni,pace_shisu_juni,8,937,85.58,7.92,80.09,True
COURSE_27_東京U字_芝,omo_tekisei_code+gekiso_juni+pace_shisu_juni,omo_tekisei_code,gekiso_juni,pace_shisu_juni,8,904,85.36,8.11,79.74,False
