segment,factors,factor1,factor2,factor3,factor4,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_東京U字_芝,kyori_tekisei_2+uma_deokure_ritsu+shiba_tekisei_code+kyakushitsu,kyori_tekisei_2,uma_deokure_ritsu,shiba_tekisei_code,kyakushitsu,3,433,95.13,5.2,89.24,True
COURSE_27_東京U字_芝,kyori_tekisei_2+omo_tekisei_code+uma_deokure_ritsu+kyori_tekisei,kyori_tekisei_2,omo_tekisei_code,uma_deokure_ritsu,kyori_tekisei,3,654,90.5,2.54,87.63,True
COURSE_27_東京U字_芝,kyori_tekisei_2+uma_deokure_ritsu+kyori_tekisei+shiba_tekisei_code,kyori_tekisei_2,uma_deokure_ritsu,kyori_tekisei,shiba_tekisei_code,3,755,87.86,5.69,81.42,True
COURSE_27_東京U字_芝,pace_yoso+joken_class_code+idm+shiba_tekisei_code,pace_yoso,joken_class_code,idm,shiba_tekisei_code,3,321,88.24,6.3,81.11,True
COURSE_27_東京U字_芝,kyori_tekisei_2+omo_tekisei_code+uma_start_shisu+kyakushitsu,kyori_tekisei_2,omo_tekisei_code,uma_start_shisu,kyakushitsu,3,440,86.62,5.19,80.75,True
COURSE_27_東京U字_芝,kyori_tekisei_2+omo_tekisei_code+uma_deokure_ritsu+shiba_tekisei_code,kyori_tekisei_2,omo_tekisei_code,uma_deokure_ritsu,shiba_tekisei_code,3,502,90.22,8.83,80.23,True
COURSE_27_東京U字_芝,kyori_tekisei_2+joken_class_code+uma_deokure_ritsu+kyori_tekisei,kyori_tekisei_2,joken_class_code,uma_deokure_ritsu,kyori_tekisei,4,576,90.14,10.42,79.93,False
COURSE_27_東京U字_芝,kyori_tekisei_2+joken_class_code+uma_deokure_ritsu+shiba_tekisei_code,kyori_tekisei_2,joken_class_code,uma_deokure_ritsu,shiba_tekisei_code,3,411,92.83,11.53,79.79,False
COURSE_27_東京U字_芝,manken_shirushi+uma_deokure_ritsu+shiba_tekisei_code+kyakushitsu,manken_shirushi,uma_deokure_ritsu,shiba_tekisei_code,kyakushitsu,9,1241,84.14,7.13,79.49,False
COURSE_27_東京U字_芝,pace_yoso+manken_shirushi+uma_deokure_ritsu+shiba_tekisei_code,pace_yoso,manken_shirushi,uma_deokure_ritsu,shiba_tekisei_code,13,1719,84.04,10.71,78.22,False
COURSE_27_東京U字_芝,pace_yoso+joken_class_code+nyukyu_nannichimae+shiba_tekisei_code,pace_yoso,joken_class_code,nyukyu_nannichimae,shiba_tekisei_code,4,440,78.22,1.75,76.5,False
COURSE_27_東京U字_芝,kyori_tekisei_2+manken_shirushi+kyori_tekisei+kyakushitsu,kyori_tekisei_2,manken_shirushi,kyori_tekisei,kyakushitsu,3,329,83.93,7.02,75.98,False
COURSE_27_東京U字_芝,manken_shirushi+uma_start_shisu+shiba_tekisei_code+kyakushitsu,manken_shirushi,uma_start_shisu,shiba_tekisei_code,kyakushitsu,9,1033,81.44,8.55,75.86,False
COURSE_27_東京U字_芝,manken_shirushi+hizume_code+kyori_tekisei+shiba_tekisei_code,manken_shirushi,hizume_code,kyori_tekisei,shiba_tekisei_code,7,1037,82.77,9.35,75.84,False
COURSE_27_東京U字_芝,uma_deokure_ritsu+hizume_code+shiba_tekisei_code+kyakushitsu,uma_deokure_ritsu,hizume_code,shiba_tekisei_code,kyakushitsu,16,2795,79.66,8.05,75.72,False
COURSE_27_東京U字_芝,pace_yoso+omo_tekisei_code+uma_deokure_ritsu+hizume_code,pace_yoso,omo_tekisei_code,uma_deokure_ritsu,hizume_code,25,4455,79.48,9.75,75.66,False
COURSE_27_東京U字_芝,manken_shirushi+kyori_tekisei+shiba_tekisei_code+kyakushitsu,manken_shirushi,kyori_tekisei,shiba_tekisei_code,kyakushitsu,31,4460,79.31,10.78,75.52,False
COURSE_27_東京U字_芝,kyori_tekisei_2+uma_start_shisu+kyori_tekisei+kyakushitsu,kyori_tekisei_2,uma_start_shisu,kyori_tekisei,kyakushitsu,7,1198,78.54,4.17,75.45,False
