factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
idm,IDM指数,numeric,28,4188,78.67,14.27,73.38,False
pace_yoso,ペース予想,code,3,8310,73.02,0.99,71.89,False
joken_class_code,条件クラス,code,5,8310,72.6,1.02,71.7,False
uma_start_shisu,馬スタート指数,numeric,15,6661,74.48,8.3,70.28,False
kyori_tekisei,距離適性,code,4,8236,73.25,3.31,70.0,False
hizume_code,蹄コード,code,9,6788,72.68,4.18,69.95,False
manken_shisu,万券指数,numeric,35,6886,72.25,8.61,69.4,False
manken_shirushi,万券印,code,8,4779,74.59,7.58,69.34,False
nyukyu_nannichimae,入厩何日前,numeric,19,3679,73.42,9.37,69.2,False
ls_shisu_juni,LS指数順位,numeric,8,8251,72.88,5.71,68.92,False
umakigo_code,馬記号,code,3,8279,79.82,9.9,68.62,False
omo_tekisei_code,重適性,code,4,7142,74.46,6.27,68.32,False
uma_deokure_ritsu,馬出遅率,numeric,18,5846,72.96,10.34,68.18,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,17,8232,76.54,18.03,67.96,False
rotation,ローテーション,numeric,16,6644,72.27,9.16,67.78,False
joho_shisu,情報指数,numeric,24,6573,71.21,9.86,67.27,False
ten_shisu_juni,テン指数順位,numeric,18,8310,70.59,7.47,67.14,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,20,3224,74.7,17.87,66.87,False
joshodo_code,上昇度,code,3,8208,75.86,7.96,66.86,False
pace_shisu_juni,ペース指数順位,numeric,18,8310,70.44,7.93,66.78,False
ichi_shisu,位置指数,numeric,7,1932,70.59,5.46,66.55,False
gekiso_juni,激走順位,numeric,18,8310,71.27,10.25,66.54,False
kyakushitsu,脚質,code,5,8310,71.11,5.45,66.33,False
ichi_shisu_juni,位置指数順位,numeric,18,8310,71.24,10.74,66.28,False
agari_shisu_juni,上がり指数順位,numeric,18,8310,70.83,10.96,65.76,False
class_code,クラスコード,code,10,6920,71.13,8.74,65.71,False
kishu_shisu,騎手指数,numeric,20,7562,72.87,17.11,65.37,False
shiba_tekisei_code,芝適性,code,3,6905,70.43,4.85,64.94,False
tenkai_kigo_code,展開記号,code,5,8310,73.56,10.04,64.76,False
kyusha_shisu,厩舎指数,numeric,11,2423,73.18,16.61,63.37,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,16,3570,71.98,19.43,62.46,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,15,4213,71.45,23.57,59.52,False
kishu_minarai_code,騎手見習,code,4,1591,70.72,12.54,58.43,False
ten_shisu,テン指数,numeric,6,1169,69.58,15.91,56.86,False
pace_shisu,ペース指数,numeric,4,1147,71.87,17.63,54.59,False
kakutoku_shokin_ruikei,獲得賞金累計,numeric,5,2453,66.49,14.16,54.08,False
agari_shisu,上がり指数,numeric,4,1071,69.52,16.55,53.3,False
kyusha_hyoka_code,厩舎評価,code,3,8250,66.05,12.06,52.4,False
chokyo_shisu,調教指数,numeric,9,1947,59.2,15.57,49.03,False
