segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_02_芝_中距離,shiba_tekisei_code+ls_shisu_juni+kijun_ninkijun_tansho,shiba_tekisei_code,ls_shisu_juni,kijun_ninkijun_tansho,3,367,90.08,6.02,83.27,True
COURSE_27_02_芝_中距離,pace_shisu_juni+shiba_tekisei_code+tenkai_kigo_code,pace_shisu_juni,shiba_tekisei_code,tenkai_kigo_code,3,332,86.04,5.32,80.02,True
COURSE_27_02_芝_中距離,joken_class_code+hizume_code+tenkai_kigo_code,joken_class_code,hizume_code,tenkai_kigo_code,4,587,81.51,4.07,77.52,False
COURSE_27_02_芝_中距離,kyori_tekisei+ichi_shisu_juni+shiba_tekisei_code,kyori_tekisei,ichi_shisu_juni,shiba_tekisei_code,4,454,84.93,8.01,77.08,False
COURSE_27_02_芝_中距離,gekiso_juni+shiba_tekisei_code+omo_tekisei_code,gekiso_juni,shiba_tekisei_code,omo_tekisei_code,3,318,89.35,11.27,76.6,False
COURSE_27_02_芝_中距離,manken_shirushi+kyori_tekisei+shiba_tekisei_code,manken_shirushi,kyori_tekisei,shiba_tekisei_code,5,623,82.11,6.51,76.4,False
COURSE_27_02_芝_中距離,shiba_tekisei_code+uma_deokure_ritsu+omo_tekisei_code,shiba_tekisei_code,uma_deokure_ritsu,omo_tekisei_code,4,776,77.97,2.75,75.27,False
COURSE_27_02_芝_中距離,kyori_tekisei+uma_deokure_ritsu+omo_tekisei_code,kyori_tekisei,uma_deokure_ritsu,omo_tekisei_code,4,648,76.84,2.08,74.81,False
COURSE_27_02_芝_中距離,pace_yoso+shiba_tekisei_code+uma_deokure_ritsu,pace_yoso,shiba_tekisei_code,uma_deokure_ritsu,4,724,79.38,4.95,74.53,False
COURSE_27_02_芝_中距離,pace_yoso+kyori_tekisei+uma_deokure_ritsu,pace_yoso,kyori_tekisei,uma_deokure_ritsu,3,548,75.02,0.65,74.28,False
COURSE_27_02_芝_中距離,kyori_tekisei+shiba_tekisei_code+kijun_ninkijun_tansho,kyori_tekisei,shiba_tekisei_code,kijun_ninkijun_tansho,5,640,80.66,7.71,73.9,False
COURSE_27_02_芝_中距離,pace_yoso+shiba_tekisei_code+tenkai_kigo_code,pace_yoso,shiba_tekisei_code,tenkai_kigo_code,7,1879,77.4,5.3,73.48,False
COURSE_27_02_芝_中距離,pace_yoso+joken_class_code+kyori_tekisei,pace_yoso,joken_class_code,kyori_tekisei,12,2443,76.48,5.67,73.27,False
COURSE_27_02_芝_中距離,kyori_tekisei+tenkai_kigo_code+omo_tekisei_code,kyori_tekisei,tenkai_kigo_code,omo_tekisei_code,7,1747,79.71,8.8,73.19,False
COURSE_27_02_芝_中距離,pace_yoso+agari_shisu_juni+tenkai_kigo_code,pace_yoso,agari_shisu_juni,tenkai_kigo_code,10,1217,82.18,15.24,72.74,False
COURSE_27_02_芝_中距離,pace_yoso+kyori_tekisei+gekiso_juni,pace_yoso,kyori_tekisei,gekiso_juni,4,425,77.85,5.3,72.66,False
COURSE_27_02_芝_中距離,kyori_tekisei+shiba_tekisei_code+uma_deokure_ritsu,kyori_tekisei,shiba_tekisei_code,uma_deokure_ritsu,4,716,78.09,5.56,72.64,False
COURSE_27_02_芝_中距離,kyori_tekisei+gekiso_juni+tenkai_kigo_code,kyori_tekisei,gekiso_juni,tenkai_kigo_code,4,435,79.9,7.54,72.51,False
COURSE_27_02_芝_中距離,kyori_tekisei+kyakushitsu+hizume_code,kyori_tekisei,kyakushitsu,hizume_code,3,352,80.61,7.2,72.46,False
COURSE_27_02_芝_中距離,pace_yoso+uma_deokure_ritsu+omo_tekisei_code,pace_yoso,uma_deokure_ritsu,omo_tekisei_code,4,759,75.05,2.78,72.33,False
