factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
shiba_tekisei_code,芝適性,code,3,5243,73.4,0.19,73.19,False
pace_yoso,ペース予想,code,3,6408,72.78,0.33,72.41,False
manken_shirushi,万券印,code,8,3821,75.21,4.39,72.17,False
joken_class_code,条件クラス,code,5,6408,72.41,0.49,71.98,False
uma_deokure_ritsu,馬出遅率,numeric,14,4125,77.3,11.27,71.4,False
class_code,クラスコード,code,9,5286,75.42,6.23,71.35,False
rotation,ローテーション,numeric,15,4834,75.65,9.01,71.09,False
kyori_tekisei,距離適性,code,4,6291,77.03,6.18,70.98,False
manken_shisu,万券指数,numeric,30,4819,73.54,9.99,69.96,False
omo_tekisei_code,重適性,code,4,5591,72.79,4.57,68.31,False
uma_start_shisu,馬スタート指数,numeric,14,4899,72.79,8.89,68.13,False
umakigo_code,馬記号,code,3,6379,77.19,8.18,67.92,False
ten_shisu_juni,テン指数順位,numeric,16,6408,71.14,7.65,67.39,False
kyakushitsu,脚質,code,5,6408,71.57,5.01,67.18,False
hizume_code,蹄コード,code,10,5226,73.78,11.08,66.91,False
idm,IDM指数,numeric,14,1653,73.93,13.48,66.86,False
agari_shisu_juni,上がり指数順位,numeric,16,6408,70.26,7.84,66.42,False
gekiso_juni,激走順位,numeric,16,6408,70.36,9.36,65.77,False
ichi_shisu_juni,位置指数順位,numeric,16,6408,70.55,9.8,65.75,False
pace_shisu_juni,ペース指数順位,numeric,16,6408,70.78,10.9,65.43,False
nyukyu_nannichimae,入厩何日前,numeric,17,3281,71.57,12.99,65.4,False
ls_shisu_juni,LS指数順位,numeric,7,6346,72.03,9.23,65.19,False
kishu_shisu,騎手指数,numeric,19,5823,71.79,17.09,64.11,False
joho_shisu,情報指数,numeric,12,3901,71.27,14.15,63.26,False
tenkai_kigo_code,展開記号,code,5,6408,72.54,10.98,62.91,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,15,6315,83.23,42.46,61.74,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,12,1613,72.22,20.46,60.64,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,12,2839,72.53,21.13,60.57,False
joshodo_code,上昇度,code,3,6336,66.92,8.01,57.85,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,15,2571,67.69,19.49,57.83,False
chokyo_shisu,調教指数,numeric,7,1479,65.84,19.39,51.47,False
kyusha_shisu,厩舎指数,numeric,5,1118,66.13,17.52,50.76,False
kishu_minarai_code,騎手見習,code,4,1533,62.66,13.39,49.54,False
kyusha_hyoka_code,厩舎評価,code,3,6310,64.12,15.81,46.23,False
ten_shisu,テン指数,numeric,4,730,66.37,26.91,40.0,False
pace_shisu,ペース指数,numeric,4,913,67.45,29.28,38.75,False
agari_shisu,上がり指数,numeric,3,708,58.61,30.89,23.65,False
