factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
rotation_bin,ローテーションビン,code,5,935,75.06,5.35,70.37,False
kyori_tekisei,距離適性,code,3,1052,71.38,3.02,67.97,False
bataiju_zogen,馬体重増減,numeric,5,729,70.65,6.84,64.65,False
uma_deokure_bin,馬出遅率ビン,code,5,1111,71.84,9.87,63.19,False
shiba_tekisei_code,芝適性,code,3,1090,67.9,4.99,62.26,False
omo_tekisei_code,重適性,code,3,1111,72.4,9.66,61.47,False
manken_shisu_decile,万券指数10分位,code,6,998,72.36,13.92,61.22,False
idm_decile,IDM指数10分位,code,4,1064,72.41,11.66,60.99,False
kyusha_shisu_decile,厩舎指数10分位,code,7,875,71.41,15.44,59.97,False
kyakushitsu,脚質,code,4,1113,70.19,10.54,59.86,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,6,941,70.43,13.34,59.75,False
uma_start_shisu_decile,馬スタート指数10分位,code,5,904,66.24,8.26,59.0,False
sogo_shisu_decile,総合指数10分位,code,4,1046,71.87,14.68,57.48,False
chokyo_shisu_decile,調教指数10分位,code,7,950,68.8,15.5,57.31,False
tenkai_kigo_code,展開記号,code,3,939,67.24,9.19,56.84,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,7,1033,67.13,14.43,56.44,False
kishu_shisu_decile,騎手指数10分位,code,7,987,67.53,15.97,55.7,False
joho_shisu_decile,情報指数10分位,code,6,1113,71.02,19.15,55.69,False
ninki_shisu_decile,人気指数10分位,code,7,997,64.15,12.2,55.12,False
hizume_code,蹄コード,code,4,764,69.48,14.72,55.06,False
