segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_特殊B_芝,manken_shisu_decile+kyori_tekisei,manken_shisu_decile,kyori_tekisei,6,789,87.96,2.87,85.66,True
COURSE_27_特殊B_芝,kishu_kitai_rentai_decile+chokyo_shisu_decile,kishu_kitai_rentai_decile,chokyo_shisu_decile,3,414,85.56,4.68,80.26,True
COURSE_27_特殊B_芝,manken_shisu_decile+uma_deokure_bin,manken_shisu_decile,uma_deokure_bin,3,319,85.33,6.48,77.99,False
COURSE_27_特殊B_芝,ninki_shisu_decile+chokyo_shisu_decile,ninki_shisu_decile,chokyo_shisu_decile,4,450,85.36,8.6,76.93,False
COURSE_27_特殊B_芝,kijun_ninkijun_tansho+kishu_shisu_decile,kijun_ninkijun_tansho,kishu_shisu_decile,3,367,86.62,8.77,76.7,False
COURSE_27_特殊B_芝,kishu_kitai_tansho_decile+chokyo_shisu_decile,kishu_kitai_tansho_decile,chokyo_shisu_decile,3,419,84.39,7.1,76.35,False
COURSE_27_特殊B_芝,kyori_tekisei+kishu_kitai_rentai_decile,kyori_tekisei,kishu_kitai_rentai_decile,4,499,82.85,8.13,74.88,False
COURSE_27_特殊B_芝,hizume_code+ls_shisu_juni,hizume_code,ls_shisu_juni,3,499,79.38,4.18,74.65,False
COURSE_27_特殊B_芝,kyori_tekisei+kishu_shisu_decile,kyori_tekisei,kishu_shisu_decile,4,456,83.46,9.12,74.52,False
COURSE_27_特殊B_芝,pace_yoso+joken_class_code,pace_yoso,joken_class_code,5,1652,75.4,1.57,74.02,False
COURSE_27_特殊B_芝,rotation_bin+kyori_tekisei,rotation_bin,kyori_tekisei,4,564,81.81,8.3,73.68,False
COURSE_27_特殊B_芝,joken_class_code+manken_shirushi,joken_class_code,manken_shirushi,4,417,84.73,12.37,72.61,False
COURSE_27_特殊B_芝,joken_class_code+gekiso_juni,joken_class_code,gekiso_juni,5,529,81.75,10.82,72.26,False
COURSE_27_特殊B_芝,joken_class_code+kyori_tekisei,joken_class_code,kyori_tekisei,6,1493,80.98,11.02,72.17,False
COURSE_27_特殊B_芝,ninki_shisu_decile+kishu_kitai_rentai_decile,ninki_shisu_decile,kishu_kitai_rentai_decile,7,933,80.09,10.93,71.99,False
COURSE_27_特殊B_芝,kyori_tekisei+chokyo_shisu_decile,kyori_tekisei,chokyo_shisu_decile,3,359,87.09,13.78,71.5,False
COURSE_27_特殊B_芝,pace_yoso+kyakushitsu,pace_yoso,kyakushitsu,10,1742,74.76,5.58,71.3,False
COURSE_27_特殊B_芝,joken_class_code+kyakushitsu,joken_class_code,kyakushitsu,6,1373,73.88,3.73,70.89,False
COURSE_27_特殊B_芝,pace_yoso+uma_start_shisu_decile,pace_yoso,uma_start_shisu_decile,4,630,76.8,6.4,70.53,False
COURSE_27_特殊B_芝,kyori_tekisei+kishu_kitai_tansho_decile,kyori_tekisei,kishu_kitai_tansho_decile,5,635,79.77,10.55,70.52,False
COURSE_27_特殊B_芝,kijun_ninkijun_tansho+kishu_kitai_tansho_decile,kijun_ninkijun_tansho,kishu_kitai_tansho_decile,4,483,82.11,11.95,70.4,False
COURSE_27_特殊B_芝,uma_start_shisu_decile+uma_deokure_bin,uma_start_shisu_decile,uma_deokure_bin,6,894,77.27,8.65,70.36,False
COURSE_27_特殊B_芝,uma_start_shisu_decile+ls_shisu_juni,uma_start_shisu_decile,ls_shisu_juni,3,487,78.47,7.42,70.07,False
COURSE_27_特殊B_芝,kyakushitsu+uma_deokure_bin,kyakushitsu,uma_deokure_bin,6,1158,74.96,6.42,69.83,False
COURSE_27_特殊B_芝,ninki_shisu_decile+kishu_shisu_decile,ninki_shisu_decile,kishu_shisu_decile,8,970,78.25,12.8,69.38,False
COURSE_27_特殊B_芝,kijun_ninkijun_tansho+kishu_kitai_rentai_decile,kijun_ninkijun_tansho,kishu_kitai_rentai_decile,4,494,80.29,11.27,69.24,False
COURSE_27_特殊B_芝,joken_class_code+ten_shisu_juni,joken_class_code,ten_shisu_juni,6,656,76.71,9.57,69.05,False
COURSE_27_特殊B_芝,ls_shisu_juni+rotation_bin,ls_shisu_juni,rotation_bin,4,727,74.27,5.57,68.81,False
COURSE_27_特殊B_芝,joken_class_code+ls_shisu_juni,joken_class_code,ls_shisu_juni,6,1417,78.22,11.85,68.74,False
COURSE_27_特殊B_芝,pace_yoso+tenkai_kigo_code,pace_yoso,tenkai_kigo_code,8,1524,75.25,9.91,68.38,False
COURSE_27_特殊B_芝,joken_class_code+tenkai_kigo_code,joken_class_code,tenkai_kigo_code,5,1278,75.85,8.58,68.33,False
COURSE_27_特殊B_芝,pace_yoso+uma_deokure_bin,pace_yoso,uma_deokure_bin,6,1247,73.14,6.73,67.76,False
COURSE_27_特殊B_芝,pace_yoso+ls_shisu_juni,pace_yoso,ls_shisu_juni,3,1146,70.47,2.55,67.59,False
COURSE_27_特殊B_芝,hizume_code+kyori_tekisei,hizume_code,kyori_tekisei,3,408,81.02,12.01,67.43,False
COURSE_27_特殊B_芝,joken_class_code+kijun_ninkijun_tansho,joken_class_code,kijun_ninkijun_tansho,7,770,76.97,12.91,67.4,False
COURSE_27_特殊B_芝,tenkai_kigo_code+agari_shisu_juni,tenkai_kigo_code,agari_shisu_juni,7,959,76.91,13.29,67.07,False
COURSE_27_特殊B_芝,kyakushitsu+uma_start_shisu_decile,kyakushitsu,uma_start_shisu_decile,3,465,72.95,5.21,67.05,False
COURSE_27_特殊B_芝,joken_class_code+manken_shisu_decile,joken_class_code,manken_shisu_decile,7,905,74.71,10.46,66.97,False
COURSE_27_特殊B_芝,class_code+kyori_tekisei,class_code,kyori_tekisei,3,607,71.41,4.07,66.8,False
COURSE_27_特殊B_芝,uma_deokure_bin+rotation_bin,uma_deokure_bin,rotation_bin,6,807,78.93,15.32,66.67,False
COURSE_27_特殊B_芝,kyakushitsu+tenkai_kigo_code,kyakushitsu,tenkai_kigo_code,6,1390,71.04,5.49,66.65,False
COURSE_27_特殊B_芝,pace_yoso+class_code,pace_yoso,class_code,5,992,74.39,8.85,66.63,False
COURSE_27_特殊B_芝,pace_yoso+idm_decile,pace_yoso,idm_decile,7,994,75.41,11.88,66.61,False
COURSE_27_特殊B_芝,kyakushitsu+kyori_tekisei,kyakushitsu,kyori_tekisei,6,1222,76.3,12.33,66.44,False
COURSE_27_特殊B_芝,joken_class_code+class_code,joken_class_code,class_code,4,1203,75.73,9.84,66.09,False
COURSE_27_特殊B_芝,agari_shisu_juni+ls_shisu_juni,agari_shisu_juni,ls_shisu_juni,3,321,72.64,5.79,66.08,False
COURSE_27_特殊B_芝,kyakushitsu+hizume_code,kyakushitsu,hizume_code,3,344,73.02,6.13,66.08,False
COURSE_27_特殊B_芝,gekiso_juni+ls_shisu_juni,gekiso_juni,ls_shisu_juni,4,429,77.08,11.44,65.87,False
COURSE_27_特殊B_芝,class_code+idm_decile,class_code,idm_decile,6,680,72.49,8.96,65.31,False
COURSE_27_特殊B_芝,pace_yoso+kyori_tekisei,pace_yoso,kyori_tekisei,7,1615,74.32,12.16,65.31,False
COURSE_27_特殊B_芝,tenkai_kigo_code+hizume_code,tenkai_kigo_code,hizume_code,3,465,70.32,4.62,65.09,False
COURSE_27_特殊B_芝,kyakushitsu+rotation_bin,kyakushitsu,rotation_bin,4,509,70.09,5.38,64.81,False
