segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_09_芝_マイル,class_code+kyori_tekisei+gekiso_juni,class_code,kyori_tekisei,gekiso_juni,5,539,79.78,1.53,78.45,False
COURSE_27_09_芝_マイル,nyukyu_nannichimae+uma_deokure_ritsu+joshodo_code,nyukyu_nannichimae,uma_deokure_ritsu,joshodo_code,4,474,83.48,6.07,77.53,False
COURSE_27_09_芝_マイル,pace_yoso+uma_deokure_ritsu+pace_shisu_juni,pace_yoso,uma_deokure_ritsu,pace_shisu_juni,7,839,88.39,14.76,77.46,False
COURSE_27_09_芝_マイル,uma_deokure_ritsu+kyakushitsu+pace_shisu_juni,uma_deokure_ritsu,kyakushitsu,pace_shisu_juni,6,817,87.19,12.24,77.39,False
COURSE_27_09_芝_マイル,pace_yoso+uma_deokure_ritsu+ichi_shisu_juni,pace_yoso,uma_deokure_ritsu,ichi_shisu_juni,10,1306,84.64,11.76,77.35,False
COURSE_27_09_芝_マイル,hizume_code+tenkai_kigo_code+pace_shisu_juni,hizume_code,tenkai_kigo_code,pace_shisu_juni,3,338,80.4,2.78,77.26,False
COURSE_27_09_芝_マイル,kyori_tekisei+uma_deokure_ritsu+pace_shisu_juni,kyori_tekisei,uma_deokure_ritsu,pace_shisu_juni,9,1287,83.17,9.91,76.7,False
COURSE_27_09_芝_マイル,uma_deokure_ritsu+kyakushitsu+ichi_shisu_juni,uma_deokure_ritsu,kyakushitsu,ichi_shisu_juni,9,1471,82.79,9.77,76.41,False
COURSE_27_09_芝_マイル,uma_deokure_ritsu+hizume_code+uma_start_shisu,uma_deokure_ritsu,hizume_code,uma_start_shisu,6,1546,81.31,6.12,76.41,False
COURSE_27_09_芝_マイル,joken_class_code+uma_start_shisu+ichi_shisu_juni,joken_class_code,uma_start_shisu,ichi_shisu_juni,3,365,80.44,3.61,76.36,False
COURSE_27_09_芝_マイル,kyori_tekisei+uma_deokure_ritsu+ichi_shisu_juni,kyori_tekisei,uma_deokure_ritsu,ichi_shisu_juni,8,1316,81.66,8.84,75.53,False
COURSE_27_09_芝_マイル,joken_class_code+uma_deokure_ritsu+ichi_shisu_juni,joken_class_code,uma_deokure_ritsu,ichi_shisu_juni,6,820,86.08,13.2,75.52,False
COURSE_27_09_芝_マイル,kyakushitsu+shiba_tekisei_code+pace_shisu_juni,kyakushitsu,shiba_tekisei_code,pace_shisu_juni,16,2188,79.9,9.39,75.29,False
COURSE_27_09_芝_マイル,kyori_tekisei+manken_shisu+shiba_tekisei_code,kyori_tekisei,manken_shisu,shiba_tekisei_code,6,649,81.7,8.15,75.18,False
COURSE_27_09_芝_マイル,pace_yoso+uma_deokure_ritsu+gekiso_juni,pace_yoso,uma_deokure_ritsu,gekiso_juni,9,1013,79.31,6.33,75.17,False
COURSE_27_09_芝_マイル,joken_class_code+kyori_tekisei+ichi_shisu_juni,joken_class_code,kyori_tekisei,ichi_shisu_juni,10,2376,81.31,10.21,74.98,False
COURSE_27_09_芝_マイル,uma_deokure_ritsu+uma_start_shisu+gekiso_juni,uma_deokure_ritsu,uma_start_shisu,gekiso_juni,9,1371,80.21,8.02,74.97,False
COURSE_27_09_芝_マイル,pace_yoso+kyori_tekisei+manken_shisu,pace_yoso,kyori_tekisei,manken_shisu,4,422,80.01,5.51,74.6,False
COURSE_27_09_芝_マイル,kyori_tekisei+kyakushitsu+ichi_shisu_juni,kyori_tekisei,kyakushitsu,ichi_shisu_juni,18,4252,77.36,5.99,74.59,False
