factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
kyori_kubun,距離区分,code,3,27895,73.65,0.25,73.36,False
pace_yoso,ペース予想,code,3,27915,73.78,0.64,73.06,False
omo_tekisei_code,重適性,code,4,25523,73.97,0.98,73.0,False
manken_shirushi,万券印,code,8,17826,76.48,5.07,72.97,False
joken_class_code,条件クラス,code,5,27915,73.16,0.85,72.42,False
bataiju,馬体重,numeric,58,26773,73.99,6.53,72.31,False
rotation_bin,ローテーションビン,code,8,25609,73.51,3.33,71.2,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,25511,74.29,4.89,70.9,False
bataiju_zogen,馬体重増減,numeric,17,24911,74.56,8.21,70.65,False
ichi_shisu_juni,位置指数順位,numeric,16,27915,73.0,4.87,70.62,False
hizume_code,蹄コード,code,15,25015,73.66,6.15,70.55,False
kyakushitsu,脚質,code,5,27912,72.53,3.14,69.78,False
uma_deokure_bin,馬出遅率ビン,code,5,25594,72.91,3.59,69.77,False
umakigo_code,馬記号,code,3,27884,73.82,3.91,69.4,False
joshodo_code,上昇度,code,3,27621,72.36,2.78,69.22,False
class_code,クラスコード,code,13,25066,72.87,6.9,69.12,False
ten_shisu_juni,テン指数順位,numeric,16,27915,71.57,5.57,68.85,False
pace_shisu_juni,ペース指数順位,numeric,16,27915,71.2,5.93,68.3,False
kyori_tekisei,距離適性,code,4,27529,72.7,4.49,68.29,False
gekiso_juni,激走順位,numeric,16,27915,70.75,6.24,67.7,False
da_tekisei_code,ダ適性,code,3,22495,72.98,4.81,67.54,False
blinker,ブリンカー,code,3,3140,74.69,6.52,67.31,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,16,27915,73.31,12.88,67.0,False
ls_shisu_juni,LS指数順位,numeric,9,27840,71.92,7.72,66.88,False
tenkai_kigo_code,展開記号,code,5,27915,73.95,8.16,66.8,False
kishu_shisu_decile,騎手指数10分位,code,10,27915,72.01,8.91,66.49,False
kyori_tekisei_2,距離適性2,code,3,3451,71.17,4.22,66.4,False
agari_shisu_juni,上がり指数順位,numeric,16,27915,70.22,7.9,66.35,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,50,14626,70.4,15.08,66.21,False
idm_decile,IDM指数10分位,code,10,27915,71.87,9.18,66.18,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,10,27915,71.74,9.03,66.14,False
manken_shisu_decile,万券指数10分位,code,10,27388,70.4,7.06,66.02,False
joho_shisu_decile,情報指数10分位,code,6,27915,72.7,8.7,65.74,False
sogo_shisu_decile,総合指数10分位,code,10,27915,71.32,9.27,65.57,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,10,27915,70.84,9.03,65.25,False
kishu_minarai_code,騎手見習,code,5,27879,69.15,6.55,63.41,False
kyusha_hyoka_code,厩舎評価,code,3,27895,74.08,9.5,63.33,False
kyusha_shisu_decile,厩舎指数10分位,code,10,27915,68.68,8.66,63.31,False
chokyo_shisu_decile,調教指数10分位,code,10,27913,67.35,9.62,61.39,False
kyuyo_riyu_bunrui_code,休養理由,code,4,5266,68.49,9.0,59.67,False
ninki_shisu_decile,人気指数10分位,code,10,27915,66.13,11.26,59.15,False
shiba_tekisei_code,芝適性,code,3,15788,63.92,13.8,48.3,False
